[12:19:30]	[SEARCH_FIX]:	search for:org/apache/commons/lang3/StringEscapeUtils$CsvEscaper:translate:(Ljava/lang/CharSequence;ILjava/io/Writer;)Iline 156 - 156
[12:19:37]	[FILTER_SURVIVE]:	ISO8859_1_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:37]	[FILTER_SURVIVE]:	newarray:&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;¤;&yen;;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:37]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#null;null;null;null;null;null;null;null;null;null;null;#&nbsp;; ;null;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;¤;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;¤;&yen;;:1	# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;:1	#null#null#null#null#null#null#null:9	#0#1#2#3#4#5#6:1	
[12:19:37]	[FAIL_TC_FILTER_START]:	survive count:0
[12:19:37]	[FILTER_DEAD]:	i:0;0:0
[12:19:37]	[FILTER_DEAD]:	ISO8859_1_ESCAPE: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	HTML40_EXTENDED_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	newarray:&nbsp;;null;null;null;null;null;null;null;null;null;null;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	BASIC_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	APOS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	APOS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	HTML40_EXTENDED_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	BASIC_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	ISO8859_1_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FAIL_TC_FILTER_FINISHED]:	survive count:10
[12:19:37]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#null:9	# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;:1	#&nbsp;;null;null;null;null;null;null;null;null;null;null;:1	#0:1	
[12:19:37]	[FAIL_TC_FILTER_START]:	survive count:10
[12:19:37]	[FILTER_SURVIVE]:	HTML40_EXTENDED_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	BASIC_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	APOS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	APOS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	HTML40_EXTENDED_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	BASIC_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	ISO8859_1_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FAIL_TC_FILTER_FINISHED]:	survive count:10
[12:19:37]	[FILTER_DEAD]:	ISO8859_1_ESCAPE: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FAIL_TC_FILTER_FINISHED]:	survive count:10
[12:19:37]	[FILTER_SURVIVE]:	newarray:&nbsp;; ;&iexcl;;null;null;null;null;null;null;null;null;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FAIL_TC_FILTER_FINISHED]:	survive count:10
[12:19:37]	[FILTER_SURVIVE]:	i:1;0:0
[12:19:37]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:37]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#&nbsp;;null;null;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;null;null;null;null;null;null;null;null;:1	#null#null:9	# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;:1	#0#1:1	
[12:19:37]	[FAIL_TC_FILTER_START]:	survive count:11
[12:19:37]	[FILTER_SURVIVE]:	newarray:&nbsp;; ;&iexcl;;¡;&cent;;null;null;null;null;null;null;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:37]	[FILTER_SURVIVE]:	HTML40_EXTENDED_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:37]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	ISO8859_1_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_DEAD]:	ISO8859_1_ESCAPE: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	i:2;0:0
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#&nbsp;;null;null;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;null;null;null;null;null;null;:1	#0#1#2:1	# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;:1	#null#null#null:9	
[12:19:38]	[FAIL_TC_FILTER_START]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	newarray:&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;null;null;null;null;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	i:3;0:0
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_DEAD]:	ISO8859_1_ESCAPE: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	ISO8859_1_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#&nbsp;;null;null;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;null;null;null;null;:1	# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;:1	#null#null#null#null:9	#0#1#2#3:1	
[12:19:38]	[FAIL_TC_FILTER_START]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	newarray:&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;null;null;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_DEAD]:	ISO8859_1_ESCAPE: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	ISO8859_1_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	i:4;0:0
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#&nbsp;;null;null;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;null;null;:1	#null#null#null#null#null:9	# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;:1	#0#1#2#3#4:1	
[12:19:38]	[FAIL_TC_FILTER_START]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	newarray:&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;¤;&yen;;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	ISO8859_1_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_DEAD]:	ISO8859_1_ESCAPE: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	i:5;0:0
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;:1	#0#1#2#3#4#5:1	#null#null#null#null#null#null:9	#&nbsp;;null;null;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;¤;&yen;;:1	
[12:19:38]	[FAIL_TC_FILTER_START]:	survive count:11
[12:19:38]	[FILTER_DEAD]:	ISO8859_1_ESCAPE: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	i:6;0:0
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	APOS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	HTML40_EXTENDED_ESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	BASIC_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	ISO8859_1_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FILTER_SURVIVE]:	JAVA_CTRL_CHARS_UNESCAPE:null;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FILTER_SURVIVE]:	newarray:&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;¤;&yen;;;array: ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;
[12:19:38]	[FAIL_TC_FILTER_FINISHED]:	survive count:11
[12:19:38]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;# ;&nbsp;;¡;&iexcl;;¢;&cent;;£;&pound;;¤;&curren;;¥;:1	#null#null#null#null#null#null#null:9	#0#1#2#3#4#5#6:1	#&nbsp;;null;null;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;null;null;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;null;null;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;null;null;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;null;null;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;¤;&yen;;#&nbsp;; ;&iexcl;;¡;&cent;;¢;&pound;;£;&curren;;¤;&yen;;:1	
[12:19:38]	[SEARCH_FIX]:	search for:org/apache/commons/lang3/StringUtils:containsNone:(Ljava/lang/CharSequence;[C)Zline 1742 - 1742
[12:19:39]	[GENERATE_METHOD_FIX]:	0
[12:19:39]	[METHOD_FIX_DETAIL]:	
[12:19:39]	[FAIL_TC_FILTER_START]:	survive count:0
[12:19:39]	[FAIL_TC_FILTER_FINISHED]:	survive count:0
[12:19:39]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	
[12:19:39]	[FAIL_TC_FILTER_START]:	survive count:0
[12:19:39]	[FILTER_SURVIVE]:	INDEX_NOT_FOUND:-1;1:1
[12:19:40]	[FILTER_SURVIVE]:	PAD_LIMIT:8192;1:1
[12:19:40]	[FILTER_SURVIVE]:	csLen:2;1:1
[12:19:40]	[FILTER_SURVIVE]:	INDEX_NOT_FOUND:-1;csLen:2
[12:19:40]	[FILTER_SURVIVE]:	PAD_LIMIT:8192;csLen:2
[12:19:40]	[FAIL_TC_FILTER_FINISHED]:	survive count:5
[12:19:40]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#8192:2	#-1:2	#2:1	
[12:19:40]	[FAIL_TC_FILTER_START]:	survive count:0
[12:19:41]	[FILTER_SURVIVE]:	INDEX_NOT_FOUND:-1;searchChars.length:4
[12:19:41]	[FILTER_SURVIVE]:	PAD_LIMIT:8192;searchChars.length:4
[12:19:41]	[FILTER_SURVIVE]:	csLen:2;searchChars.length:4
[12:19:41]	[FILTER_SURVIVE]:	csLast:1;searchChars.length:4
[12:19:41]	[FAIL_TC_FILTER_FINISHED]:	survive count:4
[12:19:41]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#8192:1	#-1:1	#1:1	#2:1	
[12:19:41]	[FAIL_TC_FILTER_START]:	survive count:0
[12:19:41]	[FILTER_SURVIVE]:	searchLen:4;1:1
[12:19:41]	[FILTER_SURVIVE]:	INDEX_NOT_FOUND:-1;1:1
[12:19:41]	[FILTER_SURVIVE]:	PAD_LIMIT:8192;1:1
[12:19:41]	[FILTER_SURVIVE]:	csLen:2;1:1
[12:19:41]	[FILTER_DEAD]:	csLast:1;1:1
[12:19:41]	[FILTER_SURVIVE]:	INDEX_NOT_FOUND:-1;searchLen:4
[12:19:42]	[FILTER_SURVIVE]:	PAD_LIMIT:8192;searchLen:4
[12:19:42]	[FILTER_SURVIVE]:	csLen:2;searchLen:4
[12:19:42]	[FILTER_SURVIVE]:	csLast:1;searchLen:4
[12:19:42]	[FAIL_TC_FILTER_FINISHED]:	survive count:8
[12:19:42]	[FAIL_TC_FILTER_SPLIT_FINISHED]:	#4:1	#8192:2	#-1:2	#1:2	#2:2	
